      ,Contrast,Brightness,Saturation,Hue,Repeated Colors
Images/ducks\duck_131,0.36991298482404295,0.5036187921568627,0.26251276862745093,0.23044920784313724,"[(122, 112, 111), (125, 115, 114), (123, 113, 112), (124, 114, 113), (121, 111, 110)]"
Images/ducks\duck_132,0.18440544809955337,0.8800995921568626,0.22889112156862745,0.055475356862745094,"[(255, 255, 255), (254, 254, 254), (255, 255, 253), (254, 255, 255), (255, 254, 255)]"
Images/ducks\duck_133,0.4637345447739433,0.5886129882352941,0.12791435294117645,0.20654919215686274,"[(230, 232, 227), (235, 237, 232), (234, 236, 231), (231, 233, 228), (229, 231, 226)]"
Images/ducks\duck_134,0.6236155238222085,0.4257790745098039,0.22097861960784312,0.1775832,"[(244, 244, 244), (2, 2, 0), (3, 3, 1), (69, 71, 66), (71, 73, 68)]"
Images/ducks\duck_135,0.7370931374101801,0.39081430588235294,0.35842335686274507,0.16956236862745097,"[(251, 253, 250), (57, 49, 38), (228, 236, 239), (229, 237, 240), (56, 48, 37)]"
Images/ducks\duck_136,0.42861811646127607,0.5336185725490196,0.47997567058823526,0.14494094117647058,"[(136, 112, 50), (226, 181, 90), (66, 111, 44), (71, 114, 45), (65, 110, 45)]"
Images/ducks\duck_137,0.34383819961967255,0.5215780705882354,0.273061662745098,0.29048494117647056,"[(89, 121, 144), (89, 124, 146), (88, 120, 141), (90, 125, 147), (90, 122, 145)]"
Images/ducks\duck_138,0.3641970528698839,0.48865110588235294,0.2861041882352941,0.11499963921568626,"[(95, 90, 58), (53, 76, 34), (173, 161, 145), (170, 158, 142), (164, 156, 143)]"
Images/ducks\duck_139,0.20040015285926424,0.6990602666666667,0.24556334117647058,0.10761422745098038,"[(222, 220, 207), (220, 221, 207), (214, 213, 193), (217, 215, 200), (213, 212, 194)]"
Images/ducks\duck_140,0.28247409627437703,0.5115647999999999,0.28606166274509803,0.06922674509803921,"[(167, 128, 87), (179, 165, 164), (176, 162, 161), (177, 163, 162), (178, 164, 163)]"
Images/ducks\duck_141,0.21363038571621182,0.48268619607843133,0.20810249411764706,0.0737582588235294,"[(122, 113, 98), (123, 114, 99), (133, 124, 109), (121, 112, 97), (132, 123, 108)]"
Images/ducks\duck_142,0.6557009566312949,0.4339333333333333,0.25497319215686276,0.22138663529411765,"[(218, 188, 162), (15, 11, 12), (226, 195, 167), (11, 9, 10), (10, 8, 9)]"
Images/ducks\duck_143,0.5754969768211834,0.3884232,0.5285571764705883,0.19939785098039214,"[(36, 158, 231), (33, 160, 231), (34, 156, 233), (32, 151, 231), (41, 164, 232)]"
Images/ducks\duck_144,0.4473053647498774,0.5036694588235294,0.20962549019607843,0.18709141960784315,"[(196, 186, 177), (195, 185, 176), (197, 187, 178), (198, 188, 179), (194, 184, 175)]"
Images/ducks\duck_145,0.34286410113474697,0.6429541333333334,0.20366848627450979,0.21452100392156861,"[(122, 106, 91), (244, 249, 252), (242, 250, 252), (117, 104, 88), (242, 246, 255)]"
Images/ducks\duck_146,0.5229667233750657,0.5107050509803921,0.23518718431372548,0.2958798745098039,"[(254, 254, 254), (204, 193, 201), (205, 194, 202), (186, 169, 175), (193, 183, 184)]"
Images/ducks\duck_147,0.4907989179378826,0.5898632470588234,0.19946635294117648,0.18802138039215685,"[(234, 234, 234), (233, 233, 233), (232, 232, 232), (235, 235, 235), (237, 237, 237)]"
Images/ducks\duck_148,0.6299665961366805,0.44318348235294114,0.30365049411764705,0.1940110588235294,"[(1, 6, 9), (1, 5, 6), (2, 7, 10), (2, 11, 10), (2, 6, 7)]"
Images/ducks\duck_149,0.2728271053282647,0.44093018039215687,0.18976003137254902,0.2429936156862745,"[(144, 143, 148), (145, 144, 149), (150, 149, 154), (147, 146, 151), (143, 142, 147)]"
Images/ducks\duck_150,0.3904844515061309,0.6072927058823528,0.2627486431372549,0.24534632156862743,"[(222, 223, 228), (223, 224, 229), (221, 222, 227), (224, 225, 230), (216, 217, 222)]"
Images/ducks\duck_151,0.23647641850274537,0.5929109803921568,0.5243147764705882,0.07259011764705882,"[(213, 191, 150), (214, 192, 151), (214, 191, 150), (212, 190, 149), (217, 194, 153)]"
Images/ducks\duck_152,0.586607433056399,0.4296160784313725,0.3255055058823529,0.1597069176470588,"[(174, 156, 118), (172, 149, 108), (175, 152, 111), (176, 159, 116), (173, 155, 117)]"
Images/ducks\duck_153,0.434819124933318,0.41787041568627453,0.3267318431372549,0.20209752156862743,"[(125, 93, 82), (64, 78, 79), (124, 92, 81), (63, 77, 78), (65, 79, 80)]"
Images/ducks\duck_154,0.29327203957195797,0.5119046274509803,0.161512031372549,0.1528045176470588,"[(98, 98, 86), (98, 99, 85), (85, 86, 78), (97, 99, 85), (96, 96, 84)]"
Images/ducks\duck_155,0.48078567921065957,0.5488217725490195,0.19539474509803922,0.2011825568627451,"[(74, 81, 74), (74, 84, 75), (74, 81, 73), (76, 83, 75), (74, 80, 76)]"
Images/ducks\duck_156,0.3805474964078059,0.5281352470588235,0.19091457254901958,0.05628100392156863,"[(212, 208, 205), (211, 207, 204), (213, 209, 206), (214, 210, 207), (57, 43, 40)]"
Images/ducks\duck_157,0.44420080109326815,0.5965281725490196,0.3882237176470588,0.12738249411764704,"[(255, 255, 253), (255, 254, 249), (254, 254, 252), (255, 255, 251), (255, 254, 250)]"
Images/ducks\duck_158,0.5010111321584388,0.38222079999999997,0.411033631372549,0.15944696470588235,"[(191, 198, 206), (190, 197, 205), (189, 196, 204), (192, 199, 207), (188, 195, 203)]"
Images/ducks\duck_159,0.3914511889039252,0.4377794666666667,0.7331934274509804,0.09163888627450979,"[(58, 80, 77), (73, 46, 16), (81, 54, 24), (73, 46, 17), (158, 100, 26)]"
Images/ducks\duck_160,0.47507839402756935,0.49913876078431374,0.4061027607843137,0.13316718431372548,"[(9, 10, 12), (5, 5, 7), (177, 102, 62), (8, 9, 11), (236, 219, 176)]"
Images/ducks\duck_161,0.6241331213052419,0.38860425098039214,0.47137005490196077,0.1745464,"[(124, 168, 231), (136, 178, 238), (126, 170, 233), (135, 177, 237), (133, 175, 235)]"
Images/ducks\duck_162,0.22136351430512444,0.568947168627451,0.37420559999999997,0.07579593725490195,"[(190, 174, 125), (186, 164, 114), (182, 162, 103), (182, 160, 110), (187, 165, 116)]"
Images/ducks\duck_163,0.318078491476192,0.4730587607843137,0.32338365490196075,0.2944707921568627,"[(95, 139, 122), (97, 141, 124), (108, 152, 135), (98, 142, 125), (110, 154, 137)]"
Images/ducks\duck_164,0.41541551804715704,0.3258561411764706,0.4822182588235294,0.11189822745098038,"[(77, 62, 33), (76, 61, 32), (78, 63, 34), (75, 60, 31), (74, 59, 30)]"
Images/ducks\duck_165,0.627798907485264,0.3647261960784314,0.8351842980392157,0.10079658039215686,"[(13, 8, 4), (31, 21, 12), (34, 22, 10), (29, 20, 11), (31, 21, 9)]"
Images/ducks\duck_166,0.5494796676518262,0.4211937098039215,0.4956610196078431,0.13052980392156863,"[(17, 29, 7), (21, 33, 11), (22, 34, 12), (24, 36, 14), (21, 30, 9)]"
Images/ducks\duck_167,0.6850629117364682,0.41408527058823524,0.1634645019607843,0.26330436078431374,"[(226, 228, 227), (225, 227, 226), (227, 229, 228), (224, 226, 225), (228, 230, 229)]"
Images/ducks\duck_168,0.3042471571231083,0.6443764235294118,0.5257405490196079,0.1501445176470588,"[(255, 255, 255), (254, 254, 254), (255, 255, 253), (254, 254, 252), (254, 255, 255)]"
Images/ducks\duck_169,0.5681683169307893,0.38871422745098033,0.5291427607843137,0.19822828235294118,"[(10, 13, 6), (11, 14, 7), (13, 16, 9), (12, 15, 8), (8, 9, 4)]"
Images/ducks\duck_170,0.5558532122920788,0.39820942745098037,0.2976273098039216,0.25032614901960787,"[(108, 94, 68), (110, 96, 70), (109, 95, 69), (111, 97, 71), (107, 93, 67)]"
Images/ducks\duck_171,0.5911164585714517,0.42642796862745097,0.36659755294117646,0.3183283921568627,"[(12, 6, 10), (11, 5, 9), (13, 7, 11), (10, 4, 8), (14, 8, 12)]"
Images/ducks\duck_172,0.26474247628379816,0.6105511529411765,0.1707723607843137,0.1185667294117647,"[(170, 181, 183), (165, 176, 178), (152, 143, 128), (171, 182, 184), (169, 180, 182)]"
Images/ducks\duck_173,0.2879437774019588,0.5455840941176471,0.10450072156862744,0.320175168627451,"[(100, 95, 99), (101, 95, 99), (100, 94, 98), (94, 90, 91), (99, 93, 97)]"
Images/ducks\duck_174,0.6490373594247444,0.36723372549019606,0.35462908235294116,0.12542010980392157,"[(32, 21, 17), (30, 19, 15), (45, 30, 27), (37, 31, 31), (31, 20, 16)]"
Images/ducks\duck_175,0.35716072879795446,0.5359503686274509,0.7274918901960784,0.05352905098039216,"[(114, 45, 3), (113, 44, 2), (118, 50, 5), (113, 43, 7), (105, 42, 1)]"
Images/ducks\duck_176,0.6298857348748994,0.38641116862745095,0.3212233411764706,0.09901347450980391,"[(38, 37, 32), (36, 35, 30), (39, 38, 33), (37, 36, 31), (35, 34, 29)]"
Images/ducks\duck_177,0.2545478958045137,0.5863431058823529,0.24560042352941175,0.19469543529411762,"[(137, 168, 137), (139, 170, 139), (132, 167, 143), (136, 163, 130), (103, 129, 66)]"
Images/ducks\duck_178,0.44581705530451626,0.47822196078431367,0.2502899450980392,0.1987929568627451,"[(136, 129, 111), (138, 131, 113), (137, 130, 112), (129, 122, 103), (134, 127, 109)]"
Images/ducks\duck_179,0.3548992567704565,0.5429111686274509,0.4386114823529412,0.07628120784313726,"[(246, 200, 177), (246, 198, 175), (245, 199, 176), (247, 201, 178), (245, 197, 174)]"
Images/ducks\duck_180,0.4269086450676287,0.4808148549019608,0.5137587294117647,0.15241323921568625,"[(130, 101, 35), (165, 130, 49), (63, 69, 23), (128, 99, 33), (143, 108, 27)]"
Images/ducks\duck_181,0.29473136942009787,0.6562371294117647,0.24586244705882354,0.1092891137254902,"[(216, 200, 167), (198, 188, 186), (192, 187, 183), (193, 188, 184), (195, 185, 183)]"
Images/ducks\duck_182,0.5106266642981325,0.5022258666666666,0.35017247058823525,0.18796586666666665,"[(242, 227, 198), (241, 226, 197), (240, 225, 196), (245, 234, 206), (246, 235, 207)]"
Images/ducks\duck_183,0.5887178775538053,0.4124250509803921,0.2337230588235294,0.21775127843137254,"[(17, 19, 18), (16, 18, 17), (12, 14, 13), (15, 17, 16), (217, 182, 162)]"
Images/ducks\duck_184,0.2939670969773649,0.5182452705882353,0.5868070588235293,0.0974238274509804,"[(163, 109, 39), (165, 111, 39), (162, 108, 38), (161, 107, 37), (164, 110, 36)]"
Images/ducks\duck_185,0.1712827237440621,0.8935542745098038,0.18787419607843137,0.06799829019607843,"[(255, 255, 255), (254, 254, 254), (255, 255, 253), (253, 253, 253), (254, 255, 255)]"
Images/ducks\duck_186,0.4123331240049469,0.4687433568627451,0.3268063843137255,0.21359333333333333,"[(145, 136, 131), (143, 134, 129), (146, 137, 132), (144, 135, 130), (147, 138, 133)]"
Images/ducks\duck_187,0.3068720435924238,0.7700380235294118,0.2315025882352941,0.05858214901960784,"[(255, 255, 255), (254, 254, 254), (255, 255, 253), (254, 255, 255), (253, 255, 254)]"
Images/ducks\duck_188,0.3974313409752994,0.5723622431372549,0.25463968627450984,0.29428172549019604,"[(181, 197, 222), (179, 195, 220), (178, 194, 219), (177, 193, 218), (180, 196, 221)]"
Images/ducks\duck_189,0.44311345889376763,0.4497149019607843,0.3123199058823529,0.2012115450980392,"[(12, 21, 18), (34, 35, 30), (184, 186, 201), (181, 186, 205), (182, 184, 199)]"
Images/ducks\duck_190,0.20782148808526651,0.8265198745098039,0.13759110588235293,0.05199349019607843,"[(240, 231, 226), (239, 230, 225), (238, 229, 224), (241, 232, 227), (242, 233, 228)]"
Images/ducks\duck_191,0.5017688880913543,0.44596570980392153,0.38514509803921565,0.19289739607843134,"[(61, 57, 45), (149, 150, 144), (59, 55, 43), (54, 50, 39), (60, 56, 44)]"
Images/ducks\duck_192,0.6225885871965046,0.3580624156862745,0.9030936784313724,0.058809333333333325,"[(55, 18, 0), (58, 22, 0), (59, 23, 1), (54, 17, 0), (54, 19, 0)]"
Images/ducks\duck_193,0.7496836107241565,0.2434649725490196,0.517700768627451,0.2387019450980392,"[(40, 67, 97), (41, 68, 98), (39, 66, 96), (38, 65, 95), (17, 28, 11)]"
Images/ducks\duck_194,0.429938516837971,0.543511968627451,0.4532476862745098,0.187846431372549,"[(97, 193, 251), (96, 192, 250), (94, 193, 250), (93, 192, 249), (95, 191, 249)]"
Images/ducks\duck_195,0.23669080333911885,0.6531440470588235,0.44413722352941176,0.06633082352941176,"[(180, 156, 132), (168, 133, 95), (179, 155, 131), (170, 135, 97), (175, 142, 109)]"
Images/ducks\duck_196,0.23467750893567754,0.5552574117647059,0.4384563921568627,0.4069476078431372,"[(116, 148, 195), (117, 149, 196), (118, 150, 197), (115, 147, 194), (119, 151, 198)]"
Images/ducks\duck_197,0.30415847542988306,0.5344263529411765,0.5351238745098038,0.14524879999999998,"[(51, 52, 38), (228, 225, 172), (52, 53, 39), (36, 40, 26), (225, 216, 147)]"
Images/ducks\duck_198,0.5489276463944627,0.4285924705882353,0.5687505725490196,0.12498476862745096,"[(33, 41, 20), (31, 39, 18), (37, 42, 22), (32, 40, 19), (240, 226, 217)]"
Images/ducks\duck_199,0.08267347404550092,0.732759968627451,0.42346586666666663,0.34098385882352944,"[(157, 214, 234), (156, 213, 240), (120, 191, 213), (157, 214, 241), (128, 196, 219)]"
Images/ducks\duck_200,0.11485226511525706,0.865008768627451,0.18457418039215684,0.0850112,"[(236, 229, 211), (239, 232, 214), (237, 230, 212), (241, 234, 216), (238, 231, 213)]"
Images/ducks\duck_201,0.4694597601158967,0.4410463215686274,0.660186337254902,0.06486153725490196,"[(76, 41, 21), (79, 44, 24), (82, 46, 24), (78, 43, 23), (72, 40, 19)]"
Images/ducks\duck_202,0.40727998056941,0.4378816,0.5608891294117647,0.09034549019607843,"[(71, 64, 48), (73, 66, 50), (38, 39, 34), (77, 69, 50), (72, 65, 49)]"
Images/ducks\duck_203,0.5179988573757139,0.4596376156862745,0.6392306352941176,0.07275954509803922,"[(255, 255, 255), (15, 3, 3), (254, 255, 255), (253, 255, 254), (18, 4, 4)]"
Images/ducks\duck_204,0.40759436421961204,0.46340119215686276,0.4177363764705882,0.17243480784313725,"[(47, 4, 11), (174, 160, 147), (46, 5, 11), (148, 140, 129), (167, 153, 140)]"
Images/ducks\duck_205,0.5019116998089475,0.4271185411764706,0.3567494745098039,0.18820905098039215,"[(140, 140, 152), (136, 136, 148), (135, 135, 147), (137, 137, 149), (129, 128, 134)]"
Images/ducks\duck_206,0.18497102521246628,0.7505862274509804,0.23020564705882351,0.12494163137254902,"[(255, 255, 255), (254, 254, 254), (253, 253, 253), (252, 252, 252), (250, 250, 250)]"
Images/ducks\duck_207,0.3916762989750767,0.39115254901960783,0.38864895686274503,0.11040440784313725,"[(74, 81, 47), (76, 83, 49), (79, 86, 52), (73, 80, 46), (75, 82, 48)]"
Images/ducks\duck_208,0.8619520976098385,0.3084569411764706,0.23274374901960782,0.10089549803921567,"[(27, 27, 25), (31, 31, 29), (28, 28, 26), (25, 25, 23), (22, 22, 20)]"
Images/ducks\duck_209,0.6614848885801724,0.443403262745098,0.5320958274509804,0.1468078588235294,"[(0, 7, 0), (0, 5, 0), (0, 2, 0), (0, 1, 0), (0, 4, 0)]"
Images/ducks\duck_210,0.687887620088081,0.3898283921568627,0.4046420705882353,0.10896097254901961,"[(8, 0, 0), (10, 0, 0), (11, 0, 0), (7, 0, 0), (9, 0, 0)]"
Images/ducks\duck_211,0.715155246053129,0.2968905568627451,0.37886437647058824,0.39528553725490195,"[(33, 12, 21), (37, 13, 27), (36, 13, 23), (35, 12, 22), (36, 12, 26)]"
Images/ducks\duck_212,0.41221594936100725,0.4378582431372549,0.5293061803921568,0.14255835294117647,"[(103, 121, 63), (97, 120, 3), (102, 120, 62), (102, 119, 64), (106, 122, 75)]"
Images/ducks\duck_213,0.7207108276918481,0.39331844705882346,0.33049959215686275,0.07940581960784313,"[(16, 16, 14), (16, 15, 13), (17, 16, 14), (15, 15, 13), (15, 14, 12)]"
Images/ducks\duck_214,0.5677452919182314,0.4447770196078431,0.30374252549019604,0.15139634509803923,"[(181, 183, 178), (188, 192, 191), (187, 189, 186), (199, 200, 195), (200, 204, 203)]"
Images/ducks\duck_215,0.681808957600871,0.3843596078431372,0.2602876705882353,0.25403325490196077,"[(5, 5, 7), (8, 7, 12), (6, 6, 8), (7, 7, 9), (7, 6, 11)]"
Images/ducks\duck_216,0.37446222756939107,0.541967262745098,0.2827239843137255,0.21554092549019607,"[(118, 162, 225), (117, 161, 224), (121, 165, 226), (128, 173, 232), (120, 164, 227)]"
Images/ducks\duck_217,0.2047040929371548,0.5537828235294118,0.5168911686274509,0.08186709019607842,"[(155, 129, 72), (158, 132, 71), (146, 123, 71), (159, 130, 70), (152, 126, 69)]"
Images/ducks\duck_218,0.4576986282782726,0.421905568627451,0.37072730980392155,0.1530225882352941,"[(181, 186, 190), (182, 187, 191), (183, 187, 196), (180, 185, 189), (183, 188, 192)]"
Images/ducks\duck_219,0.40647686832415614,0.46921692549019606,0.36725498039215687,0.19076509803921568,"[(12, 14, 13), (13, 15, 14), (14, 16, 15), (15, 17, 16), (35, 35, 33)]"
Images/ducks\duck_220,0.5172530780928968,0.4020997176470588,0.3066707764705882,0.10670718431372549,"[(19, 21, 16), (18, 20, 15), (51, 41, 39), (20, 23, 16), (60, 50, 48)]"
Images/ducks\duck_221,0.48501995809990867,0.42521546666666665,0.3239527215686274,0.14706884705882353,"[(70, 73, 54), (69, 72, 53), (77, 80, 61), (82, 85, 66), (72, 73, 55)]"
Images/ducks\duck_222,0.37592422921866214,0.4562613647058823,0.1832920156862745,0.2598361568627451,"[(109, 107, 129), (110, 108, 130), (111, 109, 131), (112, 110, 132), (108, 106, 128)]"
Images/ducks\duck_223,0.6186826312885596,0.4602222274509804,0.36597168627450977,0.15189118431372547,"[(9, 5, 2), (207, 179, 167), (9, 5, 4), (208, 180, 168), (240, 228, 212)]"
Images/ducks\duck_224,0.3644558619055667,0.48855403921568624,0.28503866666666666,0.11516886274509804,"[(173, 161, 145), (171, 159, 143), (169, 157, 141), (61, 84, 42), (62, 85, 43)]"
Images/ducks\duck_225,0.24191841170403183,0.6196119529411764,0.3131507921568627,0.05097722352941176,"[(210, 174, 152), (209, 173, 151), (211, 175, 153), (207, 171, 149), (212, 176, 154)]"
Images/ducks\duck_226,0.26356415065205907,0.6483618039215686,0.42326094117647056,0.08409032156862745,"[(235, 213, 163), (234, 212, 162), (233, 211, 161), (236, 214, 164), (231, 209, 159)]"
Images/ducks\duck_227,0.47158607693036014,0.4974276549019607,0.3756467921568627,0.1429486588235294,"[(11, 9, 10), (10, 8, 9), (9, 7, 8), (12, 10, 11), (8, 6, 7)]"
Images/ducks\duck_228,0.2724489204894857,0.3678530509803921,0.4014243607843137,0.10102677647058822,"[(93, 89, 52), (98, 92, 56), (105, 93, 71), (97, 91, 55), (98, 87, 57)]"
Images/ducks\duck_229,0.28714499429944296,0.5335652705882353,0.14735651764705882,0.366652,"[(98, 95, 102), (99, 93, 97), (97, 94, 101), (101, 95, 99), (132, 131, 137)]"
Images/ducks\duck_230,0.5402451407560251,0.43626048627450975,0.6858083450980392,0.12140721568627451,"[(14, 24, 0), (10, 14, 0), (24, 31, 0), (15, 19, 4), (116, 93, 26)]"
Images/ducks\duck_231,0.37301251658665413,0.582874525490196,0.467927231372549,0.14637400784313725,"[(227, 205, 129), (226, 204, 128), (228, 206, 130), (222, 203, 126), (229, 207, 131)]"
Images/ducks\duck_232,0.27486932115645474,0.617707231372549,0.363411231372549,0.06576580392156862,"[(166, 117, 77), (166, 118, 78), (164, 116, 76), (165, 117, 77), (159, 114, 73)]"
Images/ducks\duck_233,0.35072050924990744,0.5560594352941176,0.46160986666666665,0.14402276078431372,"[(168, 142, 85), (210, 177, 98), (209, 176, 97), (226, 215, 153), (115, 163, 113)]"
Images/ducks\duck_234,0.4761508178556344,0.5241897411764705,0.39248941176470586,0.15305755294117646,"[(20, 20, 8), (16, 19, 10), (21, 21, 9), (22, 22, 10), (23, 23, 11)]"
Images/ducks\duck_235,0.6159699920069837,0.5137742901960783,0.34168323137254897,0.25210285490196077,"[(9, 14, 18), (10, 13, 18), (10, 18, 21), (10, 14, 15), (7, 15, 18)]"
Images/ducks\duck_236,0.4893278069644516,0.5276788235294118,0.5724495529411765,0.11116396862745098,"[(255, 255, 255), (255, 255, 253), (254, 254, 254), (255, 255, 251), (254, 254, 252)]"
Images/ducks\duck_237,0.425239004563175,0.6138913098039216,0.22719926274509802,0.21972117647058823,"[(222, 229, 222), (223, 230, 223), (221, 228, 221), (224, 231, 224), (222, 229, 221)]"
Images/ducks\duck_238,0.3975295975920347,0.46547258039215683,0.3003550901960784,0.057967215686274505,"[(120, 102, 88), (122, 104, 90), (123, 105, 91), (118, 100, 86), (115, 97, 83)]"
Images/ducks\duck_239,0.49517363721561936,0.46586007843137256,0.18455054117647057,0.11209165490196077,"[(157, 147, 146), (156, 146, 145), (155, 145, 144), (154, 144, 143), (153, 143, 142)]"
Images/ducks\duck_240,0.2676517212002584,0.43010652549019607,0.1598497882352941,0.1497528,"[(105, 108, 101), (106, 109, 102), (104, 107, 100), (103, 106, 99), (104, 105, 99)]"
Images/ducks\duck_241,0.38988588289231485,0.49470092549019606,0.2541102117647059,0.07952414117647058,"[(90, 81, 66), (92, 83, 68), (91, 82, 67), (86, 81, 77), (96, 87, 72)]"
Images/ducks\duck_242,0.2298920755007402,0.6295068392156862,0.24824334117647057,0.1083502431372549,"[(164, 132, 91), (193, 183, 173), (192, 182, 172), (194, 184, 174), (165, 133, 92)]"
Images/ducks\duck_243,0.27740459169762577,0.6591118745098038,0.2682305882352941,0.25285063529411766,"[(213, 217, 226), (194, 198, 207), (212, 219, 227), (195, 199, 208), (215, 222, 230)]"
Images/ducks\duck_244,0.16733140091020726,0.6812077333333333,0.2629047529411765,0.16361869803921567,"[(195, 197, 210), (197, 196, 210), (196, 198, 210), (195, 197, 212), (196, 198, 211)]"
Images/ducks\duck_245,0.2530498418346663,0.565231937254902,0.3918664784313725,0.2399003450980392,"[(158, 174, 197), (157, 173, 196), (159, 175, 198), (156, 172, 195), (160, 176, 199)]"
Images/ducks\duck_246,0.33525281096267645,0.5799988862745098,0.25794701176470586,0.411786462745098,"[(76, 74, 88), (72, 72, 84), (71, 69, 82), (77, 75, 89), (78, 76, 90)]"
Images/ducks\duck_247,0.33525281096267645,0.5799988862745098,0.25794701176470586,0.411786462745098,"[(76, 74, 88), (72, 72, 84), (71, 69, 82), (77, 75, 89), (78, 76, 90)]"
Images/ducks\duck_248,0.43856846977284447,0.5373900862745098,0.4406899921568627,0.1517243450980392,"[(4, 6, 3), (0, 2, 0), (6, 8, 5), (1, 3, 0), (0, 1, 0)]"
Images/ducks\duck_249,0.4634666161372012,0.4582848470588235,0.47621529411764707,0.11144633725490195,"[(3, 4, 6), (182, 184, 171), (6, 7, 11), (5, 6, 10), (4, 5, 9)]"
Images/ducks\duck_250,0.22242872122860838,0.670592831372549,0.19911162352941175,0.12361071372549019,"[(216, 216, 216), (218, 218, 218), (217, 217, 217), (215, 215, 215), (165, 152, 135)]"
Images/ducks\duck_251,0.44496626059017064,0.4803693960784313,0.2810645960784314,0.20066120784313726,"[(117, 151, 189), (129, 163, 208), (128, 163, 201), (184, 183, 181), (118, 155, 199)]"
Images/ducks\duck_252,0.2997467256933624,0.6041637647058823,0.4231206588235294,0.12272238431372548,"[(231, 232, 236), (230, 233, 238), (226, 229, 234), (229, 230, 234), (231, 234, 239)]"
Images/ducks\duck_253,0.5123286340915684,0.4920565490196078,0.3405697568627451,0.20171000784313725,"[(54, 56, 68), (50, 50, 62), (49, 49, 61), (44, 44, 54), (45, 45, 57)]"
Images/ducks\duck_254,0.5403801331730815,0.44729634509803917,0.48711132549019603,0.18058719999999998,"[(89, 156, 209), (44, 35, 18), (93, 163, 215), (43, 34, 17), (91, 158, 211)]"
Images/ducks\duck_255,0.2768884909227849,0.6308231372549019,0.3282254588235294,0.07683628235294118,"[(173, 165, 142), (176, 168, 145), (174, 166, 143), (186, 174, 158), (175, 167, 144)]"
Images/ducks\duck_256,0.19963572328335116,0.6208343686274509,0.21203465098039215,0.07616677647058824,"[(178, 169, 154), (179, 170, 155), (177, 168, 153), (180, 171, 156), (175, 166, 151)]"
Images/ducks\duck_257,0.32524315293601563,0.43019849411764705,0.5940891294117647,0.3526051921568627,"[(173, 125, 115), (180, 132, 122), (174, 126, 116), (163, 113, 106), (182, 134, 124)]"
Images/ducks\duck_258,0.5155326014038389,0.32371781960784307,0.2442430117647059,0.37355805490196076,"[(100, 61, 66), (97, 58, 63), (101, 62, 67), (106, 65, 71), (95, 63, 68)]"
Images/ducks\duck_259,0.5072772033481077,0.4097496,0.3100010980392157,0.10177526274509803,"[(43, 33, 31), (42, 32, 30), (41, 31, 29), (44, 34, 32), (45, 36, 31)]"
Images/ducks\duck_260,0.5124936900997683,0.44251007058823527,0.3381593882352941,0.07416078431372548,"[(30, 31, 17), (37, 38, 24), (33, 34, 20), (38, 39, 25), (138, 120, 108)]"
Images/ducks\duck_261,0.48840330247590336,0.46111138823529413,0.4908151843137255,0.18692677647058822,"[(244, 246, 245), (243, 245, 244), (245, 247, 246), (246, 248, 247), (241, 243, 242)]"
Images/ducks\duck_262,0.3554580298558925,0.5030018980392156,0.47935932549019605,0.11988498823529412,"[(146, 110, 74), (145, 109, 73), (144, 108, 72), (151, 119, 81), (147, 111, 75)]"
Images/ducks\duck_263,0.2711878421321421,0.6361880470588235,0.3842404392156863,0.39493223529411764,"[(123, 206, 236), (124, 207, 237), (122, 205, 235), (125, 208, 238), (64, 109, 142)]"
Images/ducks\duck_264,0.5863691225076675,0.4204795137254902,0.46221866666666667,0.15081527843137255,"[(23, 30, 23), (27, 34, 27), (25, 32, 25), (24, 31, 24), (26, 33, 26)]"
Images/ducks\duck_265,0.07097066479220077,0.8970596078431372,0.07462332549019608,0.31652280784313724,"[(238, 237, 242), (239, 238, 243), (237, 236, 241), (234, 233, 238), (235, 234, 239)]"
Images/ducks\duck_266,0.4177685680484091,0.46867178039215684,0.3046938039215686,0.39360271372549016,"[(109, 105, 140), (95, 105, 140), (110, 106, 141), (95, 103, 139), (94, 104, 139)]"
Images/ducks\duck_267,0.37021734226710346,0.4834785568627451,0.2696830588235294,0.1393514039215686,"[(169, 155, 142), (154, 141, 125), (175, 160, 153), (176, 162, 151), (168, 154, 141)]"
Images/ducks\duck_268,0.4285627708836618,0.5336397960784314,0.48025943529411763,0.1450033568627451,"[(136, 112, 50), (226, 181, 90), (66, 111, 44), (65, 110, 45), (71, 114, 45)]"
Images/ducks\duck_269,0.4703459004144695,0.5323013333333333,0.36039519999999997,0.08298229019607843,"[(255, 255, 255), (254, 254, 254), (253, 253, 253), (255, 255, 253), (252, 252, 252)]"
Images/ducks\duck_270,0.5513139737276682,0.4332794666666666,0.2766128156862745,0.2069000156862745,"[(221, 203, 179), (217, 200, 180), (220, 203, 177), (40, 39, 37), (220, 202, 178)]"
Images/ducks\duck_271,0.2918264951960572,0.44650247843137253,0.18909132549019608,0.1303368,"[(140, 138, 139), (139, 137, 138), (144, 144, 146), (141, 139, 140), (143, 143, 145)]"
Images/ducks\duck_272,0.5001919212127395,0.5022893803921569,0.2335545882352941,0.27059342745098036,"[(45, 40, 36), (4, 9, 13), (5, 10, 14), (44, 39, 35), (6, 11, 15)]"
Images/ducks\duck_273,0.3948758040175427,0.45654607058823526,0.3502806901960784,0.15359476078431372,"[(102, 114, 78), (104, 116, 78), (99, 111, 75), (103, 115, 77), (109, 121, 83)]"
